trip_id,stop_id,stop_sequence,shape_dist_traveled,arrival_time,departure_time
TR_47211,BRBD,18,26,09:24:00,09:25:00
TR_47211,HTCY,19,29,09:29:00,09:30:00
TR_47211,HFZ,20,32,09:33:00,09:34:00
TR_47211,CDNR,21,36,09:37:00,09:38:00
TR_47211,LPI,22,37,09:55:00,09:55:00
TR_47212,LPI,1,1,10:05:00,10:05:00
TR_47212,CDNR,2,2,10:08:00,10:09:00
TR_47212,HFZ,3,5,10:12:00,10:13:00
TR_47212,HTCY,4,8,10:14:00,10:15:00
TR_47212,BRBD,5,11,10:16:00,10:17:00
TR_47212,BTNR,6,13,10:18:00,10:19:00
TR_47212,FNB,7,16,10:23:00,10:24:00
TR_47212,NCHS,8,17,10:25:00,10:26:00
TR_47212,BMT,9,18,10:27:00,10:28:00
TR_47212,SJVP,10,20,10:31:00,10:32:00
TR_47212,JET,11,21,10:35:00,10:36:00
TR_47212,SC,12,23,10:50:00,10:52:00
TR_47212,STPD,13,25,10:56:00,10:57:00
TR_47212,ATC,14,26,10:58:00,10:59:00
TR_47212,JOO,15,27,11:00:00,11:01:00
TR_47212,VAR,16,28,11:02:00,11:03:00
TR_47212,KCG,17,30,11:07:00,11:08:00
TR_47212,MXT,18,32,11:10:00,11:11:00
TR_47212,DQR,19,33,11:12:00,11:13:00
TR_47212,YKA,20,34,11:14:00,11:15:00
TR_47212,HPG,21,36,11:18:00,11:19:00
TR_47212,FM,22,37,11:25:00,11:25:00
TR_47213,LPI,1,1,06:30:00,06:30:00
TR_47213,CDNR,2,2,06:33:00,06:34:00
TR_47213,HFZ,3,5,06:38:00,06:39:00
TR_47213,HTCY,4,8,06:42:00,06:43:00
TR_47213,BRBD,5,11,06:44:00,06:45:00
TR_47213,BTNR,6,13,06:46:00,06:47:00
TR_47213,FNB,7,16,06:49:00,06:50:00
TR_47213,NCHS,8,17,06:51:00,06:52:00
TR_47213,BMT,9,18,06:53:00,06:54:00
TR_47213,SJVP,10,20,06:57:00,06:58:00
TR_47213,JET,11,21,06:59:00,07:00:00
TR_47213,SC,12,23,07:20:00,07:22:00
TR_47213,STPD,13,25,07:26:00,07:27:00
TR_47213,ATC,14,26,07:28:00,07:29:00
TR_47213,JOO,15,27,07:30:00,07:31:00
TR_47213,VAR,16,28,07:32:00,07:33:00
TR_47213,KCG,17,30,07:36:00,07:37:00
TR_47213,MXT,18,32,07:39:00,07:40:00
TR_47213,DQR,19,33,07:41:00,07:42:00
TR_47213,YKA,20,34,07:43:00,07:44:00
TR_47213,HPG,21,36,07:46:00,07:47:00
TR_47213,FM,22,37,07:55:00,07:55:00
TR_47214,FM,1,1,11:35:00,11:35:00
TR_47214,HPG,2,2,11:37:00,11:38:00
TR_47214,YKA,3,4,11:41:00,11:42:00
TR_47214,DQR,4,5,11:43:00,11:44:00
TR_47214,MXT,5,6,11:45:00,11:46:00
TR_47214,KCG,6,7,11:49:00,11:50:00
TR_47214,VAR,7,9,11:53:00,11:54:00
TR_47214,JOO,8,10,11:55:00,11:56:00
TR_47214,ATC,9,11,11:57:00,11:58:00
TR_47214,STPD,10,12,11:59:00,12:00:00
TR_47214,SC,11,15,12:05:00,12:07:00
TR_47214,JET,12,16,12:12:00,12:13:00
TR_47214,SJVP,13,17,12:14:00,12:15:00
TR_47214,BMT,14,19,12:17:00,12:18:00
TR_47214,NCHS,15,20,12:19:00,12:20:00
TR_47214,FNB,16,22,12:21:00,12:22:00
TR_47214,BTNR,17,24,12:24:00,12:25:00
TR_47214,BRBD,18,26,12:26:00,12:27:00
TR_47214,HTCY,19,29,12:28:00,12:29:00
TR_47214,HFZ,20,32,12:32:00,12:33:00
TR_47214,CDNR,21,36,12:34:00,12:35:00
TR_47214,LPI,22,37,13:00:00,13:00:00
TR_47215,LPI,1,1,13:10:00,13:10:00
TR_47215,CDNR,2,2,13:13:00,13:14:00
TR_47215,HFZ,3,5,13:18:00,13:19:00
TR_47215,HTCY,4,8,13:22:00,13:23:00
TR_47215,BRBD,5,11,13:24:00,13:25:00
TR_47215,BTNR,6,13,13:26:00,13:27:00
TR_47215,FNB,7,16,13:29:00,13:30:00
TR_47215,NCHS,8,17,13:31:00,13:32:00
TR_47215,BMT,9,18,13:33:00,13:34:00
TR_47215,SJVP,10,20,13:37:00,13:38:00
TR_47215,JET,11,21,13:39:00,13:40:00
TR_47215,SC,12,23,13:55:00,13:57:00
TR_47215,STPD,13,25,14:01:00,14:02:00
TR_47215,ATC,14,26,14:03:00,14:04:00
TR_47215,JOO,15,27,14:05:00,14:06:00
TR_47215,VAR,16,28,14:07:00,14:08:00
TR_47215,KCG,17,30,14:13:00,14:14:00
TR_47215,MXT,18,32,14:16:00,14:17:00
TR_47215,DQR,19,33,14:18:00,14:19:00
TR_47215,YKA,20,34,14:20:00,14:21:00
TR_47215,HPG,21,36,14:23:00,14:24:00
TR_47215,FM,22,37,14:30:00,14:30:00
TR_47216,FM,1,1,14:40:00,14:40:00
TR_47216,HPG,2,2,14:42:00,14:43:00
TR_47216,YKA,3,4,14:46:00,14:47:00
TR_47216,DQR,4,5,14:48:00,14:49:00
TR_47216,MXT,5,6,14:50:00,14:51:00
TR_47216,KCG,6,7,14:54:00,14:55:00
TR_47216,VAR,7,9,14:58:00,14:59:00
TR_47216,JOO,8,10,15:00:00,15:01:00
TR_47216,ATC,9,11,15:02:00,15:03:00
TR_47216,STPD,10,12,15:04:00,15:05:00
TR_47216,SC,11,15,15:10:00,15:12:00
TR_47216,JET,12,16,15:15:00,15:16:00
TR_47216,SJVP,13,17,15:17:00,15:18:00
TR_47216,BMT,14,19,15:23:00,15:24:00
TR_47216,NCHS,15,20,15:25:00,15:26:00
TR_47216,FNB,16,22,15:27:00,15:28:00
TR_47216,BTNR,17,24,15:30:00,15:31:00
TR_47216,BRBD,18,26,15:32:00,15:33:00
TR_47216,HTCY,19,29,15:36:00,15:37:00
TR_47216,HFZ,20,32,15:40:00,15:41:00
TR_47216,CDNR,21,36,15:44:00,15:45:00
TR_47216,LPI,22,37,16:00:00,16:00:00
TR_67276,BG,1,1,09:00:00,09:00:00
TR_67276,BN,2,13,09:14:00,09:15:00
TR_67276,GT,3,26,09:24:00,09:25:00
TR_67276,CHZ,4,34,09:39:00,09:40:00
TR_67276,MJF,5,44,10:07:00,10:08:00
TR_67276,LGDH,6,45,10:09:00,10:10:00
TR_67276,STPD,7,47,10:21:00,10:22:00
TR_67276,ATC,8,48,10:23:00,10:24:00
TR_67276,JOO,9,49,10:25:00,10:26:00
TR_67276,VAR,10,50,10:27:00,10:28:00
TR_67276,KCG,11,52,10:31:00,10:32:00
TR_67276,MXT,12,54,10:35:00,10:36:00
TR_67276,DQR,13,55,10:37:00,10:38:00
TR_67276,YKA,14,56,10:39:00,10:40:00
TR_67276,HPG,15,58,10:41:00,10:42:00
TR_67276,FM,16,60,10:50:00,10:50:00
TR_67277,FM,1,1,14:10:00,14:10:00
TR_67277,HPG,2,2,14:13:00,14:14:00
TR_67277,YKA,3,4,14:17:00,14:18:00
TR_67277,DQR,4,5,14:19:00,14:20:00
TR_67277,MXT,5,6,14:21:00,14:22:00
TR_67277,KCG,6,7,14:26:00,14:27:00
TR_67277,VAR,7,9,14:31:00,14:32:00
TR_67277,JOO,8,10,14:33:00,14:34:00
TR_67277,ATC,9,11,14:35:00,14:36:00
TR_67277,STPD,10,12,14:37:00,14:38:00
TR_67277,LGDH,11,15,14:41:00,14:42:00
TR_67277,MJF,12,16,14:43:00,14:44:00
TR_67277,CHZ,13,26,15:09:00,15:10:00
TR_67277,GT,14,34,15:16:00,15:17:00
TR_67277,BN,15,46,15:29:00,15:30:00
TR_67277,BG,16,60,15:54:00,15:55:00
TR_67277,RAG,17,66,16:01:00,16:02:00
TR_67277,WP,18,72,16:09:00,16:10:00
TR_67277,ALER,19,83,16:23:00,16:24:00
TR_67277,PBP,20,91,16:39:00,16:40:00
TR_67277,ZN,21,97,16:55:00,16:55:00
TR_67278,ZN,1,1,17:10:00,17:10:00
TR_67278,PBP,2,5,17:15:00,17:16:00
TR_67278,ALER,3,14,17:25:00,17:26:00
TR_67278,WP,4,25,17:34:00,17:35:00
TR_67278,RAG,5,31,17:42:00,17:43:00
TR_67278,BG,6,37,17:54:00,17:55:00
TR_67278,BN,7,50,18:09:00,18:10:00
TR_67278,GT,8,63,18:19:00,18:20:00
TR_67278,CHZ,9,71,18:29:00,18:30:00
TR_67278,MJF,10,81,19:20:00,19:21:00
TR_67278,LGDH,11,82,19:24:00,19:25:00
TR_67278,STPD,12,85,19:29:00,19:30:00
TR_67278,ATC,13,86,19:33:00,19:34:00
TR_67278,JOO,14,87,19:37:00,19:38:00
TR_67278,VAR,15,88,19:41:00,19:42:00
TR_67278,KCG,16,90,19:48:00,19:50:00
TR_67278,MXT,17,91,19:53:00,19:54:00
TR_67278,DQR,18,92,19:56:00,19:57:00
TR_67278,YKA,19,93,19:59:00,20:00:00
TR_67278,HPG,20,95,20:02:00,20:03:00
TR_67278,FM,21,97,20:10:00,20:10:00
TR_77604,BMO,1,1,07:55:00,07:55:00
TR_77604,BOZ,2,2,07:58:00,07:59:00
TR_77604,ALW,3,3,08:01:00,08:02:00
TR_77604,CVB,4,4,08:05:00,08:06:00
TR_77604,AMQ,5,6,08:07:00,08:08:00
TR_77604,RKO,6,7,08:10:00,08:11:00
TR_77604,SFX,7,9,08:14:00,08:15:00
TR_77604,DYE,8,10,08:16:00,08:17:00
TR_77604,MJF,9,11,08:19:00,08:20:00
TR_77604,LGDH,10,12,08:22:00,08:23:00
TR_77604,STPD,11,14,08:28:00,08:29:00
TR_77604,ATC,12,15,08:30:00,08:31:00
TR_77604,JOO,13,16,08:32:00,08:33:00
TR_77604,VAR,14,17,08:34:00,08:35:00
TR_77604,KCG,15,19,08:37:00,08:38:00
TR_77604,MXT,16,20,08:40:00,08:41:00
TR_77604,DQR,17,21,08:42:00,08:43:00
TR_77604,YKA,18,22,08:44:00,08:45:00
TR_77604,HPG,19,25,08:46:00,08:47:00
TR_77604,FM,20,26,08:55:00,08:55:00
TR_77630,SC,1,1,04:10:00,04:10:00
TR_77630,STPD,2,2,04:14:00,04:15:00
TR_77630,ATC,3,3,04:16:00,04:17:00
TR_77630,JOO,4,4,04:18:00,04:19:00
TR_77630,VAR,5,5,04:20:00,04:21:00
TR_77630,KCG,6,7,04:25:00,04:26:00
TR_77630,MXT,7,9,04:28:00,04:29:00
TR_77630,DQR,8,10,04:30:00,04:31:00
TR_77630,YKA,9,11,04:32:00,04:33:00
TR_77630,HPG,10,13,04:36:00,04:37:00
TR_77630,FM,11,15,04:43:00,04:44:00
TR_77630,NSVP,12,19,04:47:00,04:48:00
TR_77630,BDVL,13,21,04:51:00,04:52:00
TR_77630,UR,14,28,05:10:00,05:10:00
TR_77631,FM,1,1,09:00:00,09:00:00
TR_77631,NSVP,2,5,09:04:00,09:05:00
TR_77631,BDVL,3,7,09:09:00,09:10:00
TR_77631,UR,4,13,09:25:00,09:25:00
TR_77632,FM,1,1,12:10:00,12:10:00
TR_77632,NSVP,2,5,12:14:00,12:15:00
TR_77632,BDVL,3,7,12:20:00,12:21:00
TR_77632,UR,4,13,12:35:00,12:35:00
TR_77633,FM,1,1,14:40:00,14:40:00
TR_77633,NSVP,2,5,14:45:00,14:46:00
TR_77633,BDVL,3,7,14:50:00,14:51:00
TR_77633,UR,4,13,14:58:00,14:58:00
TR_77634,FM,1,1,16:55:00,16:55:00
TR_77634,NSVP,2,5,16:59:00,17:00:00
TR_77634,BDVL,3,7,17:05:00,17:06:00
TR_77634,UR,4,13,17:15:00,17:15:00
TR_77635,FM,1,1,18:45:00,18:45:00
TR_77635,NSVP,2,5,18:49:00,18:50:00
TR_77635,BDVL,3,7,18:54:00,18:55:00
TR_77635,UR,4,13,19:20:00,19:20:00
TR_77638,FM,1,1,20:45:00,20:45:00
TR_77638,NSVP,2,5,20:49:00,20:50:00
TR_77638,BDVL,3,7,20:55:00,20:56:00
TR_77638,UR,4,13,21:05:00,21:05:00
TR_77640,UR,1,1,06:07:00,06:07:00
TR_77640,BDVL,2,6,06:15:00,06:16:00
TR_77640,NSVP,3,9,06:21:00,06:22:00
TR_77640,FM,4,13,06:26:00,06:26:00
TR_77641,UR,1,1,09:30:00,09:30:00
TR_77641,BDVL,2,6,09:36:00,09:37:00
TR_77641,NSVP,3,9,09:42:00,09:43:00
TR_77641,FM,4,13,09:48:00,09:48:00
TR_77642,UR,1,1,13:55:00,13:55:00
TR_77642,BDVL,2,6,14:03:00,14:04:00
TR_77642,NSVP,3,9,14:06:00,14:07:00
TR_77642,FM,4,13,14:15:00,14:15:00
TR_77643,UR,1,1,15:25:00,15:25:00
TR_77643,BDVL,2,6,15:33:00,15:34:00
TR_77643,NSVP,3,9,15:36:00,15:37:00
TR_77643,FM,4,13,15:45:00,15:45:00
TR_77645,UR,1,1,17:20:00,17:20:00
TR_77645,BDVL,2,6,17:26:00,17:27:00
TR_77645,NSVP,3,9,17:31:00,17:32:00
TR_77645,FM,4,13,17:46:00,17:47:00
TR_77645,HPG,5,14,17:49:00,17:50:00
TR_77645,YKA,6,17,17:51:00,17:52:00
TR_77645,DQR,7,18,17:53:00,17:54:00
TR_77645,MXT,8,19,17:55:00,17:56:00
TR_77645,KCG,9,20,17:59:00,18:00:00
TR_77645,VAR,10,22,18:03:00,18:04:00
TR_77645,JOO,11,24,18:05:00,18:06:00
TR_77645,ATC,12,25,18:07:00,18:08:00
TR_77645,STPD,13,26,18:09:00,18:10:00
TR_77645,SC,14,28,18:17:00,18:17:00
TR_77647,UR,1,1,20:00:00,20:00:00
TR_77647,BDVL,2,6,20:09:00,20:10:00
TR_77647,NSVP,3,9,20:14:00,20:15:00
TR_77647,FM,4,13,20:40:00,20:40:00
TR_77649,UR,1,1,23:20:00,23:20:00
TR_77649,BDVL,2,6,23:27:00,23:28:00
TR_77649,NSVP,3,9,23:31:00,23:32:00
TR_77649,FM,4,13,23:39:00,23:40:00
TR_77649,HPG,5,14,23:42:00,23:43:00
TR_77649,YKA,6,17,23:46:00,23:47:00
TR_77649,DQR,7,18,23:48:00,23:49:00
TR_77649,MXT,8,19,23:50:00,23:51:00
TR_77649,KCG,9,20,23:54:00,23:55:00
TR_77649,VAR,10,22,23:58:00,23:59:00
TR_77649,JOO,11,24,24:00:00,24:01:00
TR_77649,ATC,12,25,24:02:00,24:03:00
TR_77649,STPD,13,26,24:04:00,24:05:00
TR_77649,SC,14,28,24:10:00,24:10:00
TR_77680,MED,1,1,10:35:00,10:35:00
TR_77680,GWV,2,3,10:40:00,10:41:00
TR_77680,GDPL,3,8,10:45:00,10:46:00
TR_77680,BMO,4,14,10:55:00,10:56:00
TR_77680,BOZ,5,16,10:58:00,10:59:00
TR_77680,ALW,6,17,11:00:00,11:01:00
TR_77680,CVB,7,18,11:04:00,11:05:00
TR_77680,AMQ,8,20,11:06:00,11:07:00
TR_77680,RKO,9,21,11:08:00,11:09:00
TR_77680,SFX,10,22,11:11:00,11:12:00
TR_77680,DYE,11,23,11:13:00,11:14:00
TR_77680,MJF,12,24,11:16:00,11:17:00
TR_77680,LGDH,13,25,11:18:00,11:19:00
TR_77680,STPD,14,28,11:24:00,11:25:00
TR_77680,ATC,15,29,11:26:00,11:27:00
TR_77680,JOO,16,30,11:28:00,11:29:00
TR_77680,VAR,17,31,11:30:00,11:31:00
TR_77680,KCG,18,33,11:34:00,11:35:00
TR_77680,MXT,19,34,11:38:00,11:39:00
TR_77680,DQR,20,35,11:40:00,11:41:00
TR_77680,YKA,21,36,11:42:00,11:43:00
TR_77680,HPG,22,39,11:44:00,11:45:00
TR_77680,FM,23,40,11:50:00,11:50:00
TR_77681,FM,1,1,13:15:00,13:15:00
TR_77681,HPG,2,2,13:18:00,13:19:00
TR_77681,YKA,3,4,13:22:00,13:23:00
TR_77681,DQR,4,5,13:24:00,13:25:00
TR_77681,MXT,5,6,13:26:00,13:27:00
TR_77681,KCG,6,7,13:30:00,13:31:00
TR_77681,VAR,7,9,13:34:00,13:35:00
TR_77681,JOO,8,10,13:36:00,13:37:00
TR_77681,ATC,9,11,13:38:00,13:39:00
TR_77681,STPD,10,12,13:45:00,13:46:00
TR_77681,LGDH,11,15,13:49:00,13:50:00
TR_77681,MJF,12,16,13:58:00,13:59:00
TR_77681,DYE,13,17,14:02:00,14:03:00
TR_77681,SFX,14,18,14:05:00,14:06:00
TR_77681,RKO,15,19,14:07:00,14:08:00
TR_77681,AMQ,16,20,14:09:00,14:10:00
TR_77681,CVB,17,22,14:14:00,14:15:00
TR_77681,ALW,18,23,14:16:00,14:17:00
TR_77681,BOZ,19,24,14:18:00,14:19:00
TR_77681,BMO,20,26,14:23:00,14:24:00
TR_77681,GDPL,21,32,14:32:00,14:33:00
TR_77681,GWV,22,36,14:34:00,14:35:00
TR_77681,MED,23,40,14:45:00,14:45:00
TR_77682,MED,1,1,16:50:00,16:50:00
TR_77682,GWV,2,3,16:54:00,16:55:00
TR_77682,GDPL,3,8,16:58:00,16:59:00
TR_77682,BMO,4,14,17:09:00,17:10:00
TR_77682,BOZ,5,16,17:12:00,17:13:00
TR_77682,ALW,6,17,17:14:00,17:15:00
TR_77682,CVB,7,18,17:17:00,17:18:00
TR_77682,AMQ,8,20,17:19:00,17:20:00
TR_77682,RKO,9,21,17:21:00,17:22:00
TR_77682,SFX,10,22,17:23:00,17:24:00
TR_77682,DYE,11,23,17:25:00,17:26:00
TR_77682,MJF,12,24,17:29:00,17:30:00
TR_77682,LGDH,13,25,17:33:00,17:34:00
TR_77682,STPD,14,28,17:37:00,17:38:00
TR_77682,ATC,15,29,17:40:00,17:41:00
TR_77682,JOO,16,30,17:42:00,17:43:00
TR_77682,VAR,17,31,17:44:00,17:45:00
TR_77682,KCG,18,33,17:49:00,17:50:00
TR_77682,MXT,19,34,17:53:00,17:54:00
TR_77682,DQR,20,35,17:55:00,17:56:00
TR_77682,YKA,21,36,17:57:00,17:58:00
TR_77682,HPG,22,39,17:59:00,18:00:00
TR_77682,FM,23,40,18:05:00,18:05:00
TR_47150,FM,1,0,05:25:00,05:25:00
TR_47150,HPG,2,1,05:27:00,05:28:00
TR_47150,YKA,3,4,05:29:00,05:30:00
TR_47150,DQR,4,5,05:31:00,05:32:00
TR_47150,MXT,5,6,05:33:00,05:34:00
TR_47150,KCG,6,7,05:42:00,05:43:00
TR_47150,VAR,7,9,05:45:00,05:46:00
TR_47150,JOO,8,10,05:47:00,05:48:00
TR_47150,ATC,9,11,05:49:00,05:50:00
TR_47150,STPD,10,12,05:52:00,05:53:00
TR_47150,SC,11,15,06:00:00,06:02:00
TR_47150,JET,12,16,06:05:00,06:06:00
TR_47150,SJVP,13,17,06:07:00,06:08:00
TR_47150,BMT,14,19,06:10:00,06:11:00
TR_47150,NCHS,15,20,06:12:00,06:13:00
TR_47150,FNB,16,22,06:14:00,06:15:00
TR_47150,BTNR,17,24,06:17:00,06:18:00
TR_47150,BRBD,18,26,06:19:00,06:20:00
TR_47150,HTCY,19,29,06:23:00,06:24:00
TR_47150,HFZ,20,32,06:27:00,06:28:00
TR_47150,CDNR,21,36,06:31:00,06:32:00
TR_47150,LPI,22,37,06:47:00,06:47:00
TR_47155,FM,1,0,09:10:00,09:10:00
TR_47155,HPG,2,1,09:12:00,09:13:00
TR_47155,YKA,3,4,09:16:00,09:17:00
TR_47155,DQR,4,5,09:18:00,09:19:00
TR_47155,MXT,5,6,09:20:00,09:21:00
TR_47155,KCG,6,7,09:26:00,09:27:00
TR_47155,VAR,7,9,09:30:00,09:31:00
TR_47155,JOO,8,10,09:32:00,09:33:00
TR_47155,ATC,9,11,09:34:00,09:35:00
TR_47155,STPD,10,12,09:36:00,09:37:00
TR_47155,SC,11,15,09:45:00,09:47:00
TR_47155,JET,12,16,09:50:00,09:51:00
TR_47155,SJVP,13,17,09:52:00,09:53:00
TR_47155,BMT,14,19,09:55:00,09:56:00
TR_47155,NCHS,15,20,09:57:00,09:58:00
TR_47155,FNB,16,22,09:59:00,10:00:00
TR_47155,BTNR,17,24,10:02:00,10:03:00
TR_47155,BRBD,18,26,10:04:00,10:05:00
TR_47155,HTCY,19,29,10:08:00,10:09:00
TR_47155,HFZ,20,32,10:12:00,10:13:00
TR_47155,CDNR,21,36,10:16:00,10:17:00
TR_47155,LPI,22,37,10:35:00,10:35:00
TR_47162,FM,1,0,16:20:00,16:20:00
TR_47162,HPG,2,1,16:22:00,16:23:00
TR_47162,YKA,3,4,16:26:00,16:27:00
TR_47162,DQR,4,5,16:28:00,16:29:00
TR_47162,MXT,5,6,16:30:00,16:31:00
TR_47162,KCG,6,7,16:34:00,16:35:00
TR_47162,VAR,7,9,16:38:00,16:39:00
TR_47162,JOO,8,10,16:40:00,16:41:00
TR_47162,ATC,9,11,16:42:00,16:43:00
TR_47162,STPD,10,12,16:44:00,16:45:00
TR_47162,SC,11,15,16:55:00,16:57:00
TR_47162,JET,12,16,17:01:00,17:02:00
TR_47162,SJVP,13,17,17:03:00,17:04:00
TR_47162,BMT,14,19,17:07:00,17:08:00
TR_47162,NCHS,15,20,17:09:00,17:10:00
TR_47162,FNB,16,22,17:11:00,17:12:00
TR_47162,BTNR,17,24,17:13:00,17:14:00
TR_47162,BRBD,18,26,17:15:00,17:16:00
TR_47162,HTCY,19,29,17:17:00,17:18:00
TR_47162,HFZ,20,32,17:19:00,17:20:00
TR_47162,CDNR,21,36,17:22:00,17:23:00
TR_47162,LPI,22,37,17:45:00,17:45:00
TR_47163,FM,1,0,17:05:00,17:05:00
TR_47163,HPG,2,1,17:07:00,17:08:00
TR_47163,YKA,3,4,17:11:00,17:12:00
TR_47163,DQR,4,5,17:13:00,17:14:00
TR_47163,MXT,5,6,17:15:00,17:16:00
TR_47163,KCG,6,7,17:24:00,17:25:00
TR_47163,VAR,7,9,17:28:00,17:29:00
TR_47163,JOO,8,10,17:30:00,17:31:00
TR_47163,ATC,9,11,17:32:00,17:33:00
TR_47163,STPD,10,12,17:34:00,17:35:00
TR_47163,SC,11,15,17:40:00,17:42:00
TR_47163,JET,12,16,17:46:00,17:47:00
TR_47163,SJVP,13,17,17:48:00,17:49:00
TR_47163,BMT,14,19,17:51:00,17:52:00
TR_47163,NCHS,15,20,17:53:00,17:54:00
TR_47163,FNB,16,22,17:55:00,17:56:00
TR_47163,BTNR,17,24,17:58:00,17:59:00
TR_47163,BRBD,18,26,18:00:00,18:01:00
TR_47163,HTCY,19,29,18:06:00,18:07:00
TR_47163,HFZ,20,32,18:10:00,18:11:00
TR_47163,CDNR,21,36,18:14:00,18:15:00
TR_47163,LPI,22,37,18:30:00,18:30:00
TR_47164,FM,1,0,17:30:00,17:30:00
TR_47164,HPG,2,1,17:34:00,17:35:00
TR_47164,YKA,3,4,17:36:00,17:37:00
TR_47164,DQR,4,5,17:38:00,17:39:00
TR_47164,MXT,5,6,17:40:00,17:41:00
TR_47164,KCG,6,7,17:44:00,17:45:00
TR_47164,VAR,7,9,17:48:00,17:49:00
TR_47164,JOO,8,10,17:50:00,17:51:00
TR_47164,ATC,9,11,17:52:00,17:53:00
TR_47164,STPD,10,12,17:56:00,17:57:00
TR_47164,SC,11,15,18:08:00,18:10:00
TR_47164,JET,12,16,18:14:00,18:15:00
TR_47164,SJVP,13,17,18:17:00,18:18:00
TR_47164,BMT,14,19,18:24:00,18:25:00
TR_47164,NCHS,15,20,18:26:00,18:27:00
TR_47164,FNB,16,22,18:28:00,18:29:00
TR_47164,BTNR,17,24,18:32:00,18:33:00
TR_47164,BRBD,18,26,18:35:00,18:36:00
TR_47164,HTCY,19,29,18:39:00,18:40:00
TR_47164,HFZ,20,32,18:44:00,18:45:00
TR_47164,CDNR,21,36,18:49:00,18:50:00
TR_47164,LPI,22,37,19:00:00,19:00:00
TR_47218,FM,1,0,18:00:00,18:00:00
TR_47218,HPG,2,1,18:02:00,18:03:00
TR_47218,YKA,3,4,18:06:00,18:07:00
TR_47218,DQR,4,5,18:09:00,18:10:00
TR_47218,MXT,5,6,18:11:00,18:12:00
TR_47218,KCG,6,7,18:15:00,18:16:00
TR_47218,VAR,7,9,18:19:00,18:20:00
TR_47218,JOO,8,10,18:23:00,18:24:00
TR_47218,ATC,9,11,18:27:00,18:28:00
TR_47218,STPD,10,12,18:29:00,18:30:00
TR_47218,SC,11,15,18:43:00,18:45:00
TR_47218,JET,12,16,18:49:00,18:50:00
TR_47218,SJVP,13,17,18:52:00,18:53:00
TR_47218,BMT,14,19,18:59:00,19:00:00
TR_47218,NCHS,15,20,19:02:00,19:03:00
TR_47218,FNB,16,22,19:06:00,19:07:00
TR_47218,BTNR,17,24,19:10:00,19:11:00
TR_47218,BRBD,18,26,19:13:00,19:14:00
TR_47218,HTCY,19,29,19:19:00,19:20:00
TR_47218,HFZ,20,32,19:24:00,19:25:00
TR_47218,CDNR,21,36,19:29:00,19:30:00
TR_47218,LPI,22,37,19:35:00,19:35:00
TR_47166,FM,1,0,18:35:00,18:35:00
TR_47166,HPG,2,1,18:37:00,18:38:00
TR_47166,YKA,3,4,18:41:00,18:42:00
TR_47166,DQR,4,5,18:43:00,18:44:00
TR_47166,MXT,5,6,18:46:00,18:47:00
TR_47166,KCG,6,7,18:49:00,18:50:00
TR_47166,VAR,7,9,18:53:00,18:54:00
TR_47166,JOO,8,10,18:55:00,18:56:00
TR_47166,ATC,9,11,18:59:00,19:00:00
TR_47166,STPD,10,12,19:04:00,19:05:00
TR_47166,SC,11,15,19:10:00,19:12:00
TR_47166,JET,12,16,19:13:00,19:14:00
TR_47166,SJVP,13,17,19:15:00,19:16:00
TR_47166,BMT,14,19,19:18:00,19:19:00
TR_47166,NCHS,15,20,19:20:00,19:21:00
TR_47166,FNB,16,22,19:22:00,19:23:00
TR_47166,BTNR,17,24,19:25:00,19:26:00
TR_47166,BRBD,18,26,19:27:00,19:28:00
TR_47166,HTCY,19,29,19:29:00,19:30:00
TR_47166,HFZ,20,32,19:33:00,19:34:00
TR_47166,CDNR,21,36,19:37:00,19:38:00
TR_47166,LPI,22,37,20:00:00,20:00:00
TR_47220,FM,1,0,21:20:00,21:20:00
TR_47220,HPG,2,1,21:22:00,21:23:00
TR_47220,YKA,3,4,21:26:00,21:27:00
TR_47220,DQR,4,5,21:28:00,21:29:00
TR_47220,MXT,5,6,21:30:00,21:31:00
TR_47220,KCG,6,7,21:34:00,21:35:00
TR_47220,VAR,7,9,21:37:00,21:38:00
TR_47220,JOO,8,10,21:39:00,21:40:00
TR_47220,ATC,9,11,21:41:00,21:42:00
TR_47220,STPD,10,12,21:44:00,21:45:00
TR_47220,SC,11,15,21:55:00,21:57:00
TR_47220,JET,12,16,22:00:00,22:01:00
TR_47220,SJVP,13,17,22:04:00,22:05:00
TR_47220,BMT,14,19,22:09:00,22:10:00
TR_47220,NCHS,15,20,22:12:00,22:13:00
TR_47220,FNB,16,22,22:15:00,22:16:00
TR_47220,BTNR,17,24,22:19:00,22:20:00
TR_47220,BRBD,18,26,22:22:00,22:23:00
TR_47220,HTCY,19,29,22:26:00,22:27:00
TR_47220,HFZ,20,32,22:30:00,22:31:00
TR_47220,CDNR,21,36,22:33:00,22:34:00
TR_47220,LPI,22,37,22:40:00,22:41:00
TR_47220,TLPR,23,42,22:45:00,22:46:00
TR_47220,BHEL,24,45,22:49:00,22:50:00
TR_47220,RCPT,25,47,23:00:00,23:00:00
TR_47170,FM,1,0,21:40:00,21:40:00
TR_47170,HPG,2,1,21:42:00,21:43:00
TR_47170,YKA,3,4,21:46:00,21:47:00
TR_47170,DQR,4,5,21:48:00,21:49:00
TR_47170,MXT,5,6,21:50:00,21:51:00
TR_47170,KCG,6,7,21:55:00,21:56:00
TR_47170,VAR,7,9,21:59:00,22:00:00
